Cleaning_Method,Surface_Roughness_nm,Defect_Density_per_cm2,Etch_Rate_nm_per_min,Interface_Trap_Density_cm2_eV,Fixed_Oxide_Charge_C_per_cm2,Minority_Carrier_Lifetime_us,PN_Junction_Leakage_A_per_cm2,Gate_Oxide_Breakdown_MV_per_cm,Pit_Density_per_cm2,Damage_Prob,Pass_Fail
SC-1,0.634329722906642,337309.2978394205,6.1942738049688035,399822211201.53357,5.562225453490358e-06,23.727047151979367,1.5978521846038213e-08,9.214740648171981,624.213999271298,0.49777595328451296,Pass
RCA-1,0.9265512530472152,163681.79793469858,7.391758542786486,360683304392.5227,4.383316667901963e-06,39.22030810265483,2.4571458403391627e-09,10.89057373007301,192.2845454069942,0.3527406740711892,Pass
SC-1,1.0299868788369166,397876.42037747224,8.062038345241632,329225790085.6746,2.89203413614824e-06,14.980286188056091,1.0752278707046446e-08,9.129678315351395,487.36456369253915,0.47337955449567437,Pass
Piranha,1.529601691099024,650946.7798622149,16.05108913522298,523643021216.25446,7.246870732861377e-06,20.700302466992078,3.444277707680171e-08,8.561295376276119,139.4436578292629,0.7841557004574238,Fail
RCA-1,0.5124401057807597,386063.6210861159,6.5050085892999014,387406698986.3954,4.21325345632598e-06,32.51981747830609,6.283907716423506e-09,9.153163305983703,140.3266850879105,0.33195375097378904,Pass
HF Dip,0.6602815580189281,172317.37175101676,1.6298165632253432,199054664174.6981,3.8168247847521895e-06,40.689656774778086,1.1601442494929412e-09,11.487848435897583,274.6669400996345,0.26237276262749376,Pass
Piranha,1.0232294878372288,740355.915713887,7.157015270353325,566937332274.3486,5.798647491018169e-06,18.520015805704404,2.6848783768097177e-08,8.815549834441914,37.53319876659701,0.5884570525646249,Fail
SC-1,0.9809958183646518,496447.3601897031,4.256681881369523,524019749815.0356,4.000194446630323e-06,21.235274589429025,1.1576522178492197e-08,9.31985194115696,292.4323459340413,0.487455984857134,Pass
UV/Ozone,0.21704285938281243,75783.85287782385,-0.33158929766930345,103942591643.58907,1.3404392258398738e-06,43.22614019340328,-3.327240723091265e-10,12.3606819901291,118.85028332014016,0.182492585963152,Pass
Piranha,0.9489158433134731,683694.9886808619,5.767197540186535,656446030058.371,5.4701644935836425e-06,21.40207304837292,1.6392022366688946e-08,7.501197468598874,801.3872833617748,0.6664730351770886,Fail
Piranha,1.6546109306337444,516894.7804230661,-0.3673529267019146,760749099145.3104,6.286199925651529e-06,18.1835869164838,1.9645503077342906e-08,9.856289969523539,414.114184353641,0.6838910833489886,Fail
HF Dip,0.603389244738338,257971.99271603936,1.6741908810903636,210538061513.6096,2.8324660210911004e-06,34.93261866198349,1.3450370238415137e-09,12.01825881673225,107.8833868337794,0.23033355343531414,Pass
RCA-1,0.6029617322669307,357834.59726413747,11.15992247979052,237041731872.04428,3.7403575271114047e-06,51.82183149373686,6.196990768755547e-09,10.851284665820815,442.46081242066816,0.3442056277394354,Pass
RCA-1,0.5603657439015554,192449.82685481448,7.528209645255609,220034381249.51422,3.7930409303359417e-06,27.086915051557487,1.1455179404382853e-09,12.306946270976455,467.27697170321176,0.30676028423497986,Pass
UV/Ozone,0.3837128382409482,103702.81757358246,0.10683954765145726,21148442484.77163,2.6080866913587885e-06,56.36916745348202,-3.99908230785737e-10,12.266573812908991,13.799600831167112,0.1400113109089457,Pass
UV/Ozone,0.2100331852533448,109267.79628262845,0.5064980899852617,77617424664.75058,2.722456897117553e-06,49.8817324348109,1.4971525929353702e-09,12.743035259830876,103.4157829946315,0.17495043732470567,Pass
HF Dip,0.3971091445450782,250051.4377337348,2.7869470934188643,78157838033.31528,2.7379485838190294e-06,38.056569925343,1.858827725484346e-09,10.290429369794907,151.52683916309428,0.2044171627976923,Pass
Piranha,1.2915662984286977,509771.4333759465,6.46274737437011,438588344480.23956,4.703887771950975e-06,20.42281071500016,1.912310954169145e-08,10.076442286880873,684.21588518029,0.6597338857651044,Fail
Piranha,0.7073487604429809,553243.3861064106,11.319114456857209,602592574713.3643,5.837329022337259e-06,9.841624164792336,2.0608246615353026e-08,7.798629171411039,818.5654733235164,0.639949959118874,Fail
SC-1,1.3153831706734433,652618.7957999125,8.135619378455637,514300207298.91565,3.855589329843934e-06,19.70963010091257,1.1267665159984393e-08,8.78647701114987,113.8615589242802,0.5134000522961462,Fail
HF Dip,0.517506750755693,199389.48269594787,2.002914699471319,105987714380.78323,3.34306989649871e-06,33.03974995824085,2.188364496167549e-09,11.187225924054315,96.14718988706069,0.23233507692829342,Pass
SC-1,1.0232276724656582,553449.0741445482,10.450420863758103,445679058399.89734,4.662668532148433e-06,19.099132856172506,7.3305840600295965e-09,9.455043361256491,434.51408406862396,0.579978945751388,Fail
HF Dip,0.4185076236962058,198065.21576236293,2.92216734503436,215481568751.9473,2.245643924193918e-06,41.284313601228995,2.793478039829601e-10,11.98217039882436,276.2271172258897,0.22103036711220037,Pass
HF Dip,0.47190481252732974,270737.0800329777,1.1314471923563754,241579608217.95898,3.041049109602769e-06,39.92379510705668,1.7442405190677286e-09,11.135326195215645,37.02284588322447,0.1952532032748095,Pass
UV/Ozone,0.40420431593205736,70760.35524785824,1.0785729191336944,143472834027.47034,1.855836233141716e-06,49.07098622663356,1.0499622674900856e-09,12.164404312630928,-61.99240252041075,0.12934038844136964,Pass
HF Dip,0.5952932736310358,183685.1154341743,2.3695682719902456,194555914617.16946,1.950031468780557e-06,36.77394099124256,-8.795470564949807e-10,10.606621033918925,8.85025430594386,0.22202719960138095,Pass
SC-1,0.629077170846792,431674.8162368375,7.407310373775987,681669166006.0153,2.82512554900572e-06,21.94615846532314,4.472561202009617e-09,7.788668858600953,851.9757045532413,0.5113338059225916,Pass
Piranha,1.0867079969167395,554830.9875985571,9.148448328127346,621416201842.6348,8.173365913813897e-06,12.122325837557371,1.7770101431813177e-08,9.046409055982831,147.42274931334867,0.6362551352556999,Fail
HF Dip,0.3079983487340689,232905.53746005584,3.2842322195329183,141529810729.39246,2.884539591984779e-06,43.50160568436666,3.8110676826793314e-10,9.923667089725408,59.385373859749585,0.1668795998558294,Pass
HF Dip,0.5074515843008857,183527.34935514,1.0138114389002721,266223630257.6097,2.7480866221621085e-06,45.179618834229466,1.1062077981225845e-09,10.51985476811247,279.7254731087721,0.24620229349700742,Pass
HF Dip,0.4631547737838594,251381.07630242343,1.6241765092297908,370060889498.7929,2.918815961200582e-06,31.882109929262747,1.0149488871913613e-09,11.10510903361505,76.63817914082959,0.21252538624733083,Pass
Piranha,1.1642639206446084,508171.13579415466,15.353168698508034,380795321539.1342,6.976954020624262e-06,10.685202694770807,2.864604247961539e-08,8.237562516363733,629.5016225721733,0.6751782439681623,Fail
RCA-1,0.8368148143842904,160370.88574627775,7.225128985086854,303929360858.541,4.165295066079374e-06,52.38304438701636,2.008124950954706e-09,10.672029378303638,102.31213534401002,0.3248114135219978,Pass
Piranha,1.402259909403849,595950.4925500159,12.452331111026213,777796480695.7239,8.066957790326426e-06,15.833391474182578,2.0225299690932673e-08,7.4802293641809,543.1129628980078,0.7960760981825689,Fail
SC-1,1.0842553908746555,587377.2721355838,8.012477933513553,490443972800.98334,4.344480776630435e-06,23.47895525129119,1.2225043535767481e-08,8.55212832924361,418.84428976268873,0.5807932264301624,Fail
UV/Ozone,0.2040079048643822,114129.39987523807,1.0641518588379975,52519315792.021,2.3311768133112125e-06,73.25461850670754,2.3454402628070357e-11,11.722418031995508,29.47201333379131,0.11155187656767394,Pass
SC-1,0.6296959504247048,452790.0459700164,11.187714679426396,726543074255.1489,4.593761326513375e-06,20.827172643197027,7.298907639346623e-09,10.290602589906015,567.5351627749976,0.5498326675061148,Fail
RCA-1,0.7559381193294153,209951.3176315442,9.456316910375758,337527380329.64276,3.912560513651868e-06,27.5398043236364,6.694472425813439e-09,10.315953369115823,199.1828570760069,0.37191756932842523,Pass
RCA-1,0.8662144470651107,304653.9082561069,7.321956028725243,395994459795.5575,2.7096933541157296e-06,33.68160597707994,4.07393159696411e-09,10.11644039339776,444.26699821655393,0.39756540299166543,Pass
Piranha,1.0364610083403927,692932.4974543195,12.897940263174021,515594180968.6476,6.792385178058102e-06,19.249838436530492,2.976223331340104e-08,7.2703541969120025,715.7263865933251,0.7106689247142125,Fail
SC-1,1.029247907256985,521519.6871318378,10.202575699371282,705104135549.1943,4.170090854123919e-06,13.782491398984554,7.963168009746858e-09,8.77878002611198,605.1847264303995,0.6434986399510636,Fail
Piranha,0.9984577907786067,884828.7853998813,5.445754526055143,747386085510.7422,6.578540636765181e-06,16.815750883706894,1.1605321568705379e-08,7.514261728005461,459.71304189391543,0.6659762479868144,Fail
RCA-1,0.8623457327257618,371815.7938489834,7.826030090893859,436577536750.2788,3.510303871758505e-06,32.00306406929075,4.242169233863576e-09,9.908674750349418,308.8876989642119,0.42086670850255764,Pass
UV/Ozone,0.43376322485232083,166896.56544044192,0.03426336040417427,52223616341.43788,2.541435229786252e-06,52.0473681357272,-7.016481631631912e-10,11.090339297992575,72.41935265612481,0.1565685724144437,Pass
UV/Ozone,0.6074402599189398,96820.72863679362,-0.5417480368225256,23716138450.909378,2.1559942918629715e-06,43.68975541063512,-3.828275764737756e-10,11.768691374112228,25.757614082292076,0.14129027705772554,Pass
HF Dip,0.4428989522400096,287396.49302722706,1.194531191099279,231726484991.935,2.2476898669003625e-06,39.599161603089634,9.280723316298154e-10,10.680789287501954,209.47395806364116,0.18343125975874558,Pass
UV/Ozone,0.3212960597583888,181671.40081152355,0.6477195161407744,92106890894.48882,2.388927840284664e-06,58.79335508950578,6.065789120268394e-10,11.574074262784267,96.60934637873673,0.13503559966757153,Pass
Piranha,1.3504756673824128,761781.8347879286,15.775484428573552,716520390873.6573,6.840100871914266e-06,7.7239567347372855,1.8858179893512457e-08,6.60416281464143,550.3775867633161,0.7805971754983825,Fail
UV/Ozone,0.2588322007085502,174556.1172125489,0.8844516585668911,18105295337.95958,2.1839180853138666e-06,48.68320042388159,1.2120773745925178e-09,12.10574698917402,-3.9781182736774916,0.14368507395001412,Pass
UV/Ozone,0.1455328607295936,177317.74717832915,-0.34294523192712356,7423625157.292809,1.0433623199762347e-06,39.597949495519735,-1.390938392407176e-10,12.031918092494072,65.27520057466518,0.13285751498337367,Pass
Piranha,1.579357389520869,701389.7653582034,4.307955662335723,680170638978.5878,5.548482905134303e-06,18.512351304618804,1.2583195084190112e-08,7.573907150791485,854.9983807710307,0.7735723055382502,Fail
SC-1,1.1654384496384882,573851.5427918634,5.273774003763235,585781493403.1371,5.416637317778857e-06,14.037479883641925,8.016067451135374e-09,8.142554148213764,619.8699121920102,0.5756493454774874,Fail
SC-1,0.8751816950015012,592218.1734572278,6.946162269522978,504256935997.7276,5.942652342941079e-06,13.438077796396808,3.361764389646531e-09,8.94747422524862,540.6777537096355,0.5749239769178386,Fail
UV/Ozone,0.1633165875311802,109551.58163287086,1.164766151790291,71074036589.3019,1.8966599182188929e-06,42.29366253558706,7.331561693407466e-10,11.484653492321032,40.23944948670761,0.1377232240180026,Pass
SC-1,1.0086217609572754,482813.82417644036,7.812021365146069,376876664902.816,4.773769296980914e-06,18.66541842754087,1.1718064374952333e-08,8.303339952400966,386.23382211370466,0.4802148684668789,Pass
RCA-1,0.6998634008083174,468750.5920556209,5.94261571041717,484979637581.50867,2.2867811138855863e-06,38.62579351436343,3.993524153934123e-09,9.806407269694173,525.6827906265518,0.41631840878946713,Pass
UV/Ozone,0.3052119077514901,117656.84839345221,0.7153641176861851,161385158238.01715,1.8703924663386723e-06,63.73124028428502,2.90788854052187e-10,11.589051304780483,-7.967124606842221,0.16606392546361703,Pass
UV/Ozone,0.43075571286823816,67493.68421649089,0.2863790943271568,88069078614.36517,1.7060626099824552e-06,56.93189214508123,-2.9134828888919835e-10,12.135243033778968,8.03359020248306,0.134078997051193,Pass
SC-1,1.0637141836930848,506183.2308000411,9.481693109142562,388897391718.9615,6.413242153749023e-06,21.880932796895284,1.778748282472992e-08,8.126785298750091,589.2107157600859,0.6075051507871586,Fail
Piranha,1.3218823484476807,850707.2676171816,9.995251823923306,434587491747.43835,5.9595526305369935e-06,16.61332064081453,1.2848391890573494e-08,7.202178674718242,760.1654027759894,0.716109322959785,Fail
SC-1,1.244964072111708,586294.8145269948,8.26416416512979,531327916872.31665,3.6282555148920827e-06,22.536798976323098,1.5718334034399526e-08,8.929187380733598,682.2950997854144,0.6128975849356842,Fail
RCA-1,0.8897958801130594,269370.4398540047,7.350346266053689,369481491364.0635,3.904138243627011e-06,37.2977805051088,6.782605035877967e-09,10.078177009955285,368.4142848188316,0.4304663175888519,Pass
UV/Ozone,0.2695825337577488,197274.18180953054,0.3569433909656901,107467623093.96411,1.446582008890864e-06,51.88189767235148,-1.717769329761325e-11,11.626562092568738,70.10531476008495,0.13220186923559568,Pass
UV/Ozone,0.1444396544722264,35755.36370890128,0.6808573937584864,105285811731.12183,2.4168127018293e-06,49.11818849496111,9.014462004175694e-10,12.200086959410761,17.056801514811998,0.10081297417376055,Pass
UV/Ozone,0.15454509685447623,68415.38888797743,0.7959111781475492,8230949260.245938,2.526459275081586e-06,46.84920055180747,9.482443749982155e-10,11.803807845136454,29.033161883492326,0.11712184126663623,Pass
RCA-1,0.580812551863858,200241.42916517213,8.328805147655276,337735934864.99274,3.59799793690156e-06,24.09154665674101,2.3374082848272113e-09,9.732406619505888,33.42962150167786,0.2694323585581439,Pass
RCA-1,0.6459014750016097,343988.2941877209,6.090049872257495,332655723278.6062,3.0350726355997433e-06,21.79533548829042,9.510600784103177e-09,9.38580250118079,424.311191368591,0.37874254501060595,Pass
SC-1,1.013179609939208,345972.028469989,7.687158820582776,464775898070.0618,5.500864150013445e-06,23.39786542624375,1.6202880800662226e-08,11.379273430264474,559.7571721862565,0.5917749904538944,Fail
SC-1,0.7536749012896857,421876.2305299394,8.60010334100909,386538692530.6084,3.7814988629579265e-06,21.17363896408694,7.351954586514571e-09,10.777206557860856,687.224522076947,0.5110392109492582,Fail
UV/Ozone,0.18658609270790605,78589.58607706177,0.1415477152760877,124173742837.23495,2.19802212234266e-06,29.48900860867083,7.720061505207558e-11,11.95839956640019,33.33787016905222,0.1633272108325808,Pass
HF Dip,0.6156607910064668,154120.74789838016,2.3748245799361993,183783968659.8281,2.6883334345846595e-06,29.501596099772474,2.33798017876792e-09,11.929260610037193,129.72322169666387,0.25531733979501,Pass
RCA-1,0.9225582281867688,397248.1491485994,6.381617358102276,396552545882.7608,3.492101884597871e-06,33.658414467287336,2.293437300922339e-09,9.692336963168666,491.87410651401945,0.43347028850738767,Pass
Piranha,1.009692675294574,775097.7448273347,7.226588194728743,563900242183.1758,7.851744511444443e-06,12.554752239999614,2.4870246373421214e-08,8.090750414526681,403.9245891144939,0.6965275023853874,Fail
SC-1,0.5911161397300058,242353.26413022014,5.874174707744106,508441125007.8287,4.474880061264301e-06,13.564113713229277,4.4095293559167526e-09,9.753854701333116,560.9819379531383,0.3777915776255572,Pass
Piranha,1.2365634002603738,768034.1519830349,16.1513919944197,521234292366.7723,6.286960030271201e-06,17.92812913144226,2.0729975716261155e-08,7.426571413652759,616.6665900939272,0.7430612835312708,Fail
RCA-1,0.8599698503072991,351441.90164317616,5.1450003983772,460610171447.4842,3.0501479640026344e-06,17.533043808909795,5.9726415893423484e-09,8.32204753615255,41.74277015387658,0.34823685571016594,Pass
SC-1,1.2853815149321333,505188.0004162221,7.844660374221618,573974144924.6221,4.257696222928901e-06,18.302490411491384,1.3195180714789154e-08,9.75431849173049,496.4817472921869,0.6473169035867028,Fail
HF Dip,0.3852347207507241,253147.4174828544,3.266882301178233,210891068453.63907,3.995272418676997e-06,46.993408044392815,1.382302710931505e-09,10.334905204531516,78.48959967544025,0.21086457432111666,Pass
SC-1,0.8795215521805709,467947.62097873684,8.460429421590005,527560317324.4724,4.94220819211964e-06,17.88695418608905,6.511302817667448e-09,7.854675732925446,609.5700789760228,0.48831452277023585,Fail
SC-1,1.0203480170045522,696679.1330085838,8.952220510477392,498665671784.3772,5.148406848085669e-06,20.29927575586363,7.803480959559893e-09,9.412609719465296,263.76885510291055,0.5710558313976545,Fail
Piranha,1.4443946668785128,855661.0773261747,10.478882665168202,699353092291.1123,6.375204913189637e-06,18.87402750625417,1.4310115549464654e-08,5.4744336718440545,355.1511412147213,0.6846912984843281,Fail
RCA-1,0.8278696564412896,304472.2233662678,7.823406076513727,309553561752.8323,3.6632779963769965e-06,32.236490908193964,4.25687178144077e-09,9.305225201037334,100.37429201358394,0.35092774899246215,Pass
HF Dip,0.4506468426472925,232899.06907346818,1.653771482314253,259861640955.952,2.3765504699266244e-06,40.8059195648242,2.4905175553310168e-09,9.987740687030257,29.657425321084062,0.21829861966447123,Pass
Piranha,0.9249852849880991,790328.8904386484,16.263634877921398,708219374512.8912,7.753891526362734e-06,13.570884774674294,1.874289548074496e-08,9.44187286847422,643.5712030279075,0.7715972495365976,Fail
RCA-1,0.8125115697268341,261030.93089740706,7.750517296811535,275913463181.6478,3.6555610881465385e-06,40.310146431014246,3.453904724652119e-09,11.190516769235542,196.22663982781535,0.34214122221637355,Pass
Piranha,1.0102989072866237,930862.846951502,12.306909059372257,550280774548.1132,5.774116473727938e-06,14.257132595765896,1.4436498051385878e-08,8.475128905295875,474.43149735898623,0.687205493526236,Fail
HF Dip,0.5087319090772391,159257.31074264916,2.796923610128558,192001243533.90344,3.4960370596313194e-06,30.963485777918454,8.968175621818465e-10,11.244308517576739,71.49501800728434,0.24009210148608862,Pass
HF Dip,0.6324425871169181,198949.52296034282,1.7649128098591522,217479317556.6483,1.8890467243443211e-06,50.517843081012124,1.1045140961553247e-09,11.568266235590055,150.93717647193682,0.2326271136861546,Pass
RCA-1,1.05716108407785,257521.51240386238,9.165171375284958,213960421188.0588,3.1284133405885334e-06,28.957570424558938,5.844370609223917e-09,9.201745268696266,-14.282768871134305,0.3142378712262409,Pass
RCA-1,0.8012838971480326,485704.8468154629,11.164852902372328,341400807629.19403,4.5719222064526515e-06,24.609160569487955,3.4285289693705607e-09,10.00983322688828,384.49085407396734,0.418770078953897,Pass
HF Dip,0.3659705612599153,174942.10233304137,2.425398931830159,239956174884.98157,3.2024070621225577e-06,25.85738263663371,4.918634780891094e-10,12.709609391907598,144.49776967472275,0.2627912485705227,Pass
HF Dip,0.29663245326814897,174154.0012685307,2.3293046302773397,142909266808.08606,2.6500542841367022e-06,50.37233170159864,5.0023359132765e-10,10.103890014164772,135.06703057502727,0.1778894012322299,Pass
UV/Ozone,0.3358342774872814,97716.89663438383,-0.04106492995455627,107858764621.26778,2.4002662047748966e-06,54.5736632438484,7.94422982138927e-10,11.733258382066959,79.05197686802987,0.09293233595500927,Pass
RCA-1,0.3396716798076026,290214.21568106354,10.909724752144566,455018563275.8385,4.26116438479267e-06,25.96496725747692,5.816852933521414e-09,12.08098553944175,407.51848727839024,0.4494661186623833,Pass
Piranha,1.3292069664919965,752925.2340508664,7.780854267011673,587968602390.0759,3.8249881995227505e-06,17.907845189886153,1.6941360603842557e-08,8.282844307713267,706.6546438199797,0.6963177234687719,Fail
HF Dip,0.4391434809029814,128034.11511235575,1.146109222192336,205665717585.22418,3.6915560879957232e-06,37.826406066010726,3.80605116186304e-11,9.936825515931176,256.3812042852037,0.24980860343662462,Pass
SC-1,0.6772209046818561,406948.901068423,15.518532857755151,529226682842.8467,7.513559564341964e-06,17.423564634921824,8.751882607902707e-09,9.181943342429046,251.77790605803546,0.5637633287600003,Fail
SC-1,1.1474490278351321,489729.3079839561,10.975152563393303,514249642040.355,6.0272242756493555e-06,13.40084828002645,9.336637819923275e-09,9.159700015028335,724.8538685379606,0.6605050055464275,Fail
HF Dip,0.49766777254261074,135359.629160724,1.472802193546388,138053792201.185,3.544496291494556e-06,50.319646645182644,1.6158882482186121e-09,10.307273880594751,312.72077580947,0.2183864341520922,Pass
Piranha,1.1007260693773393,726832.9861385745,14.334058173814537,621595943300.7473,5.597129560335574e-06,13.578211529034647,2.0100600632245933e-08,6.564404591018174,265.06210667245784,0.6346072254366073,Fail
UV/Ozone,0.23343035977509308,78593.70547581842,0.43200174625379834,177037524667.4895,2.498506214459557e-06,49.27423607143808,6.192203220713222e-10,12.001841435495464,52.43065908890799,0.12408069916226055,Pass
RCA-1,1.0375506285201446,136118.96773139274,7.617922528031077,266269492290.36722,3.800646186486562e-06,44.11743910170858,6.846868416282429e-09,10.675997693056832,412.82843692799355,0.38529813675102853,Pass
SC-1,0.5840400589366628,437948.737452648,12.111689419233747,597781166203.4819,6.073686464299464e-06,13.226304444893014,1.0729702485280402e-08,8.874982153517783,392.767742679858,0.46395269393246474,Pass
Piranha,1.2328525108844441,729058.2090221742,14.146541509471241,464367018265.8556,5.398975970658607e-06,9.835829067091113,1.9240948406530154e-08,9.905922616794873,945.7787844730102,0.7746752145724343,Fail
Piranha,1.2550668056700487,808155.4799719723,16.87280278238769,641656944831.6575,5.440714685723238e-06,7.75924431816949,2.763707119519131e-08,6.17325030131777,383.66719497577304,0.7496902030639261,Fail
UV/Ozone,0.22467277062318328,107296.67879123543,0.5953315691313308,122231805450.69629,2.306907713470552e-06,45.852701881170425,5.374959294078708e-10,11.561644048551255,83.30912159093664,0.18364690331664485,Pass
HF Dip,0.5084058551329529,155254.08025157457,1.783160444134208,185342877313.83972,3.160391514240099e-06,33.25868350801202,1.7684996726694452e-09,12.319735759676739,119.38247577042883,0.27222571900525794,Pass
UV/Ozone,0.2926298552515223,105096.69747386231,1.4771544634969829,12305226543.07763,2.5151602612323282e-06,40.14063883166009,5.186661387506037e-10,12.850202585655426,47.85336449093076,0.14750377779521198,Pass
SC-1,0.8082169988561043,554681.9558122747,11.944145533567237,540562171709.13306,2.659243620900605e-06,13.434161665277696,1.4829764419602404e-08,8.549697060969837,704.6023812268518,0.5414370816777144,Fail
UV/Ozone,0.3131222913810097,89147.18996686954,-0.0864712327679209,105309873923.0854,1.7912413260533979e-06,54.214310529819336,-5.547502408908916e-11,12.156396348673885,63.78085189336986,0.11502024273853324,Pass
HF Dip,0.5238965690918531,226245.1810646142,0.89000622199975,92756384841.05096,2.611090879315087e-06,47.54003948311881,1.9004674687938373e-09,11.295377001645154,357.1578457397559,0.2668490877458728,Pass
Piranha,1.2028841485613218,790576.8335272463,10.323169104726539,528587804653.77576,4.1897895127840105e-06,10.514428832013957,2.204287444693788e-08,8.285924442847195,1007.1597928595604,0.7746871919707977,Fail
HF Dip,0.534488939323725,221320.56602451103,2.7765249409161346,245320283958.2776,3.213585576201102e-06,27.283582414558104,5.942750137608292e-10,8.710699060854985,63.60548389913818,0.17729360145430456,Pass
SC-1,1.1454464173756616,502714.4670955897,14.005805825425435,545309410338.9942,4.612167847474313e-06,19.17170385350978,7.958868375905871e-09,8.742771517147558,300.9337717538251,0.573492851097874,Fail
HF Dip,0.3913186807307688,164279.98290339805,1.6646056474061617,157406569533.0524,2.5552125521841987e-06,43.74358580376903,1.9400746041735047e-09,12.114365028024512,281.02395803410286,0.21013592268226136,Pass
SC-1,0.8112390855554871,440120.5293898926,8.33977949429334,543321687016.1046,5.494635760684718e-06,12.433838285975003,1.219025477668047e-08,10.213883099553657,50.964472421777245,0.49640909801246036,Pass
UV/Ozone,0.2599358606362774,56582.36299991524,0.08457270036666625,58497504266.35215,1.8254508263527736e-06,65.514115428023,8.423358508352795e-10,12.312465556738132,10.97628993760149,0.11486599485685856,Pass
Piranha,1.182387004287226,937168.1438503662,5.201424991747573,559038251241.7606,6.8242933053768625e-06,19.31873383608059,2.163559086213109e-08,8.706095762183379,638.2756510192899,0.7103716540763106,Fail
Piranha,1.2500174431822455,607999.0991811916,10.93315628627965,460164027152.76,6.314620100395278e-06,10.110246249225089,1.2927618036129885e-08,8.004192413018783,345.48663447179985,0.6390467955427674,Fail
RCA-1,0.6790580090303757,242403.80037100383,10.435686720869311,320001349574.8586,2.7991641584777707e-06,24.650885216306754,3.3162446617086447e-09,10.843814621503682,242.9878622827443,0.3633527004554728,Pass
UV/Ozone,0.3391381888760056,-5697.4343568199,-0.18396904702603722,9080122638.592653,1.7362226948566844e-06,56.96462652425292,-3.9900478956391126e-10,12.462218579278145,-10.085798101606994,0.17083923777180726,Pass
UV/Ozone,0.43548267514838507,78865.08447711378,0.2976385774106961,113743143688.7373,2.2440424615619096e-06,36.573722424536264,1.7041172714472626e-10,11.6136139478327,52.61145438767206,0.17187322703472088,Pass
RCA-1,0.7256412872468327,298196.92630529637,10.40137650469052,112096893845.46275,3.859127749552539e-06,20.158971301105094,5.367174709177712e-09,9.40648495474328,214.28566864376015,0.3136178968894243,Pass
RCA-1,0.8135722220209728,438298.6982008911,5.418476310936053,235387256213.6221,3.5689617900060336e-06,33.445186530944525,4.65047453602868e-09,8.356351927479679,158.95289078395504,0.3159187908879863,Pass
UV/Ozone,0.2661033218723593,72319.32823696025,-0.6956424285193286,153243978084.05753,2.6701971442086302e-06,57.10451125021626,8.586806265211717e-10,12.31584637511325,58.199843696987244,0.17036133644108514,Pass
UV/Ozone,0.4573336142687009,129293.05487141923,0.4077257395623739,177604838232.54706,1.26314880794563e-06,45.937612311258846,4.1451748748870594e-10,11.915826798431233,103.24677647194264,0.17032745823435,Pass
Piranha,1.057636704254298,732435.6746429858,11.509679732771438,650407099369.1956,6.825595048835848e-06,17.395551100487477,1.5614494975931333e-08,9.755202461883925,903.9695522502267,0.7456682591464444,Fail
RCA-1,0.8345891397437725,227389.82663270517,7.090989381917495,256806519976.77936,3.641588700381664e-06,38.2638558918369,1.7991735280010975e-09,9.672726952937682,292.6052983630732,0.33485012925839197,Pass
UV/Ozone,0.35537230242589707,66323.12803094959,0.6426294375308238,41386295826.889496,2.028474430423121e-06,47.684920483233846,-7.546449908905203e-10,11.829599753723882,66.14807522338619,0.17723028393824483,Pass
UV/Ozone,0.37734210451369576,78981.03085684177,0.07431116271484306,57000619161.022354,2.3194432710264686e-06,53.95432488015729,-5.022263366034311e-10,11.839476531342559,97.42695217410841,0.16457933595392096,Pass
UV/Ozone,0.24243442138203414,276787.209506497,0.09944735611752542,66644165815.84102,2.040130144689751e-06,48.40051052025929,-2.3120913468791493e-10,11.941604888145335,55.88078489464494,0.19924547536240794,Pass
SC-1,1.1178609647626347,609691.2084150534,10.146308973175616,714375819799.5522,4.447859830002734e-06,15.694446881921948,1.2924751532945611e-08,10.183843196909091,618.6274273635455,0.6800702111452827,Fail
Piranha,1.1878936294989615,616150.3205650136,21.350921695031758,635343172079.3333,5.551201467793598e-06,9.23061355071212,1.899264658154843e-08,9.125974230180958,471.603399826644,0.7403358286183049,Fail
RCA-1,0.5317135664876255,253381.0875335983,6.526030648466238,272352760565.70215,4.06090287614043e-06,34.3331934710179,6.45687667374007e-09,9.891614858283527,280.22160657144343,0.2952252883282697,Pass
HF Dip,0.5026125701270937,160071.11321530648,2.2301851255117526,263217920130.78012,3.6786245398932848e-06,37.22758531639056,1.2186531491556677e-09,10.622742881187579,143.22951994986465,0.24899122765979192,Pass
HF Dip,0.6895966195445978,193471.9968511261,2.485533487479951,149507190272.33398,3.66632828353347e-06,49.89847288560221,3.379418674738345e-10,10.581851115221712,151.9146711034076,0.19589349230119305,Pass
HF Dip,0.4674959687049125,201110.66368871363,1.6138893771623628,160396934672.1671,2.893462467012944e-06,44.47509637653033,1.8165856286137425e-09,10.410947710080828,243.49174889061285,0.1958773246377549,Pass
Piranha,1.217369179011007,501686.7159021707,10.947718089452495,679842945626.5875,6.134852581771442e-06,18.500062389334385,1.5452626811855265e-08,8.238880122746927,971.868779830173,0.7496859231517137,Fail
UV/Ozone,0.3521707113025442,159231.13896380598,1.184676277481933,90908316834.67358,1.885295148201911e-06,41.02111940226715,9.319611237907427e-10,11.870867839581502,55.42758640995741,0.11689793679188157,Pass
